date,markets_name,total_sales
2019-05-30,Mumbai,480
2019-05-30,Nagpur,155
2019-05-31,Ahmedabad,350
2019-05-31,Bhopal,84
2019-05-31,"Delhi NCR",1146
2019-05-31,Hyderabad,20
2019-05-31,Kanpur,22
2019-05-31,Kochi,2475
2019-05-31,Mumbai,281
2019-05-31,Nagpur,520
2019-05-31,Patna,13
2019-06-01,Mumbai,161
2019-06-03,Ahmedabad,164
2019-06-03,Bhopal,40
2019-06-03,"Delhi NCR",1588
2019-06-03,Hyderabad,1
2019-06-03,Kochi,282
2019-06-03,Mumbai,507
2019-06-03,Nagpur,221
2019-06-04,Ahmedabad,138
2019-06-04,Bhopal,45
2019-06-04,"Delhi NCR",1038
2019-06-04,Kochi,218
2019-06-04,Mumbai,239
2019-06-04,Nagpur,416
2019-06-05,Ahmedabad,285
2019-06-05,Bhopal,60
2019-06-05,"Delhi NCR",1549
2019-06-05,Hyderabad,21
2019-06-05,Kochi,66
2019-06-05,Mumbai,127
2019-06-05,Nagpur,527
2019-06-06,Ahmedabad,329
2019-06-06,Bhopal,131
2019-06-06,"Delhi NCR",927
2019-06-06,Hyderabad,11
2019-06-06,Kanpur,82
2019-06-06,Kochi,72
2019-06-06,Mumbai,358
2019-06-06,Nagpur,226
2019-06-07,Ahmedabad,259
2019-06-07,Bhopal,43
2019-06-07,Chennai,652
2019-06-07,"Delhi NCR",2071
2019-06-07,Hyderabad,88
2019-06-07,Kanpur,53
2019-06-07,Kochi,155
2019-06-07,Mumbai,249
2019-06-07,Nagpur,834
2019-06-08,Mumbai,92
2019-06-10,Ahmedabad,1
2019-06-10,Bhopal,13
2019-06-10,Kochi,7
2019-06-10,Mumbai,274
2019-06-10,Nagpur,165
2019-06-11,Ahmedabad,204
2019-06-11,Bhopal,67
2019-06-11,Chennai,309
2019-06-11,"Delhi NCR",928
2019-06-11,Hyderabad,317
2019-06-11,Kochi,79
2019-06-11,Mumbai,71
2019-06-11,Nagpur,266
2019-06-11,Surat,467
2019-06-12,Ahmedabad,88
2019-06-12,Bhopal,369
2019-06-12,"Delhi NCR",1216
2019-06-12,Hyderabad,8
2019-06-12,Kochi,80
2019-06-12,Mumbai,595
2019-06-12,Nagpur,398
2019-06-12,Patna,4
2019-06-13,Ahmedabad,681
2019-06-13,Bhopal,94
2019-06-13,"Delhi NCR",810
2019-06-13,Hyderabad,42
2019-06-13,Kanpur,53
2019-06-13,Kochi,131
2019-06-13,Mumbai,298
2019-06-13,Nagpur,227
2019-06-14,Ahmedabad,605
2019-06-14,Bhopal,680
2019-06-14,Chennai,402
2019-06-14,"Delhi NCR",1151
2019-06-14,Hyderabad,29
2019-06-14,Kanpur,28
2019-06-14,Kochi,101
2019-06-14,Mumbai,584
2019-06-14,Nagpur,345
2019-06-15,Mumbai,162
2019-06-15,Nagpur,8
2019-06-17,Ahmedabad,126
2019-06-17,Bhopal,78
2019-06-17,"Delhi NCR",1724
2019-06-17,Hyderabad,8
2019-06-17,Kochi,6
2019-06-17,Mumbai,123
2019-06-17,Nagpur,192
2019-06-18,Ahmedabad,178
2019-06-18,Bhopal,312
2019-06-18,"Delhi NCR",2039
2019-06-18,Hyderabad,35
2019-06-18,Kochi,109
2019-06-18,Mumbai,211
2019-06-18,Nagpur,270
2019-06-18,Patna,20
2019-06-19,Ahmedabad,336
2019-06-19,Bhopal,58
2019-06-19,Chennai,113
2019-06-19,"Delhi NCR",563
2019-06-19,Hyderabad,71
2019-06-19,Kanpur,64
2019-06-19,Kochi,118
2019-06-19,Mumbai,447
2019-06-19,Nagpur,227
2019-06-20,Ahmedabad,687
2019-06-20,Bhopal,117
2019-06-20,"Delhi NCR",1026
2019-06-20,Kochi,117
2019-06-20,Mumbai,405
2019-06-20,Nagpur,159
2019-06-21,Ahmedabad,351
2019-06-21,Bhopal,380
2019-06-21,"Delhi NCR",2233
2019-06-21,Hyderabad,26
2019-06-21,Kanpur,131
2019-06-21,Kochi,368
2019-06-21,Mumbai,271
2019-06-21,Nagpur,257
2019-06-22,Mumbai,64
2019-06-22,Nagpur,1
2019-06-24,Ahmedabad,482
2019-06-24,Bhopal,56
2019-06-24,"Delhi NCR",1119
2019-06-24,Hyderabad,18
2019-06-24,Kochi,414
2019-06-24,Mumbai,252
2019-06-24,Nagpur,198
2019-06-24,Patna,163
2019-06-24,Surat,65
2019-06-25,Ahmedabad,217
2019-06-25,Bhopal,219
2019-06-25,"Delhi NCR",770
2019-06-25,Hyderabad,250
2019-06-25,Kochi,203
2019-06-25,Mumbai,131
2019-06-25,Nagpur,252
2019-06-26,Ahmedabad,317
2019-06-26,Bhopal,370
2019-06-26,Chennai,513
2019-06-26,"Delhi NCR",1608
2019-06-26,Kochi,1554
2019-06-26,Mumbai,285
2019-06-26,Nagpur,159
2019-06-27,Ahmedabad,200
2019-06-27,Bhopal,114
2019-06-27,Bhubaneshwar,1345
2019-06-27,"Delhi NCR",1961
2019-06-27,Hyderabad,108
2019-06-27,Kanpur,118
2019-06-27,Kochi,785
2019-06-27,Mumbai,327
2019-06-27,Nagpur,273
2019-06-28,Ahmedabad,349
2019-06-28,Bhopal,730
2019-06-28,"Delhi NCR",1186
2019-06-28,Hyderabad,122
2019-06-28,Kanpur,35
2019-06-28,Kochi,150
2019-06-28,Mumbai,280
2019-06-28,Nagpur,433
2019-06-29,Ahmedabad,2
2019-06-29,Nagpur,4
2019-07-01,Ahmedabad,134
2019-07-01,Bhopal,12
2019-07-01,"Delhi NCR",1675
2019-07-01,Kochi,10
2019-07-01,Lucknow,127
2019-07-01,Mumbai,341
2019-07-01,Nagpur,700
2019-07-02,Ahmedabad,150
2019-07-02,Bhopal,90
2019-07-02,"Delhi NCR",1727
2019-07-02,Hyderabad,2
2019-07-02,Kochi,2135
2019-07-02,Mumbai,166
2019-07-02,Nagpur,301
2019-07-02,Patna,4
2019-07-03,Ahmedabad,324
2019-07-03,Bhopal,82
2019-07-03,"Delhi NCR",1105
2019-07-03,Hyderabad,9
2019-07-03,Kanpur,33
2019-07-03,Kochi,652
2019-07-03,Mumbai,288
2019-07-03,Nagpur,471
2019-07-04,Ahmedabad,1024
2019-07-04,Bhopal,117
2019-07-04,"Delhi NCR",3263
2019-07-04,Hyderabad,5
2019-07-04,Kochi,244
2019-07-04,Mumbai,487
2019-07-04,Nagpur,672
2019-07-05,Ahmedabad,301
2019-07-05,Bhopal,128
2019-07-05,"Delhi NCR",1132
2019-07-05,Hyderabad,27
2019-07-05,Kanpur,34
2019-07-05,Kochi,38
2019-07-05,Mumbai,76
2019-07-05,Nagpur,1057
2019-07-06,Ahmedabad,5
2019-07-08,Ahmedabad,237
2019-07-08,Bhopal,54
2019-07-08,"Delhi NCR",206
2019-07-08,Hyderabad,7
2019-07-08,Kochi,33
2019-07-08,Mumbai,230
2019-07-08,Nagpur,1195
2019-07-09,Ahmedabad,336
2019-07-09,Bhopal,129
2019-07-09,"Delhi NCR",1611
2019-07-09,Hyderabad,5
2019-07-09,Kochi,66
2019-07-09,Mumbai,240
2019-07-09,Nagpur,275
2019-07-09,Patna,9
2019-07-10,Ahmedabad,363
2019-07-10,Bhopal,124
2019-07-10,"Delhi NCR",1571
2019-07-10,Hyderabad,431
2019-07-10,Kanpur,63
2019-07-10,Kochi,82
2019-07-10,Mumbai,293
2019-07-10,Nagpur,123
2019-07-11,Ahmedabad,676
2019-07-11,Bhopal,117
2019-07-11,Chennai,628
2019-07-11,"Delhi NCR",183
2019-07-11,Hyderabad,2
2019-07-11,Kochi,41
2019-07-11,Mumbai,1598
2019-07-11,Nagpur,242
2019-07-12,Ahmedabad,439
2019-07-12,Bhopal,223
2019-07-12,"Delhi NCR",1502
2019-07-12,Hyderabad,28
2019-07-12,Kanpur,190
2019-07-12,Kochi,349
2019-07-12,Mumbai,446
2019-07-12,Nagpur,137
2019-07-13,Mumbai,64
2019-07-15,Ahmedabad,222
2019-07-15,Bhopal,14
2019-07-15,"Delhi NCR",1837
2019-07-15,Hyderabad,1
2019-07-15,Kochi,2
2019-07-15,Mumbai,229
2019-07-15,Nagpur,164
2019-07-15,Patna,32
2019-07-15,Surat,381
2019-07-16,Ahmedabad,33
2019-07-16,Bhopal,53
2019-07-16,Chennai,53
2019-07-16,"Delhi NCR",660
2019-07-16,Hyderabad,207
2019-07-16,Kanpur,120
2019-07-16,Kochi,188
2019-07-16,Mumbai,5125
2019-07-16,Nagpur,433
2019-07-17,Ahmedabad,463
2019-07-17,Bhopal,108
2019-07-17,"Delhi NCR",1651
2019-07-17,Hyderabad,33
2019-07-17,Kanpur,58
2019-07-17,Kochi,45
2019-07-17,Mumbai,1414
2019-07-17,Nagpur,240
2019-07-18,Ahmedabad,429
2019-07-18,Bhopal,108
2019-07-18,"Delhi NCR",1405
2019-07-18,Hyderabad,4
2019-07-18,Kochi,117
2019-07-18,Mumbai,94
2019-07-18,Nagpur,318
2019-07-19,Ahmedabad,294
2019-07-19,Bhopal,49
2019-07-19,"Delhi NCR",1253
2019-07-19,Hyderabad,58
2019-07-19,Kanpur,41
2019-07-19,Kochi,22
2019-07-19,Mumbai,316
2019-07-19,Nagpur,299
2019-07-21,Ahmedabad,3
2019-07-22,Ahmedabad,190
2019-07-22,Bhopal,10
2019-07-22,"Delhi NCR",1229
2019-07-22,Hyderabad,3
2019-07-22,Kochi,1042
2019-07-22,Mumbai,750
2019-07-22,Nagpur,384
2019-07-22,Patna,12
2019-07-23,Ahmedabad,343
2019-07-23,Bhopal,111
2019-07-23,"Delhi NCR",1259
2019-07-23,Kochi,105
2019-07-23,Mumbai,186
2019-07-23,Nagpur,367
2019-07-24,Ahmedabad,309
2019-07-24,Bhopal,96
2019-07-24,"Delhi NCR",1603
2019-07-24,Kanpur,47
2019-07-24,Kochi,242
2019-07-24,Mumbai,188
2019-07-24,Nagpur,525
2019-07-25,Ahmedabad,786
2019-07-25,Bhopal,219
2019-07-25,Chennai,40
2019-07-25,"Delhi NCR",344
2019-07-25,Hyderabad,848
2019-07-25,Kanpur,4
2019-07-25,Kochi,1367
2019-07-25,Mumbai,1472
2019-07-25,Nagpur,902
2019-07-26,Ahmedabad,274
2019-07-26,Bhopal,1675
2019-07-26,"Delhi NCR",1629
2019-07-26,Hyderabad,58
2019-07-26,Kanpur,32
2019-07-26,Kochi,169
2019-07-26,Mumbai,357
2019-07-26,Nagpur,434
2019-07-26,Patna,1
2019-07-29,Ahmedabad,292
2019-07-29,Bhopal,37
2019-07-29,Chennai,753
2019-07-29,"Delhi NCR",909
2019-07-29,Hyderabad,65
2019-07-29,Kochi,664
2019-07-29,Lucknow,10
2019-07-29,Mumbai,1569
2019-07-29,Nagpur,412
2019-07-29,Patna,12
2019-07-30,Ahmedabad,718
2019-07-30,Bhopal,59
2019-07-30,"Delhi NCR",1620
2019-07-30,Hyderabad,1
2019-07-30,Kochi,139
2019-07-30,Mumbai,549
2019-07-30,Nagpur,703
2019-07-30,Patna,5
2019-07-30,Surat,213
2019-07-31,Ahmedabad,278
2019-07-31,Bhopal,84
2019-07-31,"Delhi NCR",2353
2019-07-31,Hyderabad,34
2019-07-31,Kanpur,77
2019-07-31,Kochi,191
2019-07-31,Mumbai,105
2019-07-31,Nagpur,316
2019-08-01,Ahmedabad,157
2019-08-01,Bhopal,113
2019-08-01,"Delhi NCR",736
2019-08-01,Hyderabad,16
2019-08-01,Kochi,233
2019-08-01,Mumbai,304
2019-08-01,Nagpur,1293
2019-08-02,Ahmedabad,571
2019-08-02,Bhopal,74
2019-08-02,"Delhi NCR",1084
2019-08-02,Hyderabad,84
2019-08-02,Kanpur,29
2019-08-02,Kochi,86
2019-08-02,Mumbai,381
2019-08-02,Nagpur,5807
2019-08-03,Nagpur,29
2019-08-04,Nagpur,14
2019-08-05,Ahmedabad,204
2019-08-05,Bhopal,33
2019-08-05,"Delhi NCR",1492
2019-08-05,Kochi,64
2019-08-05,Mumbai,1134
2019-08-05,Nagpur,633
2019-08-06,Ahmedabad,113
2019-08-06,Bhopal,111
2019-08-06,"Delhi NCR",1096
2019-08-06,Hyderabad,108
2019-08-06,Kochi,816
2019-08-06,Mumbai,579
2019-08-06,Nagpur,2633
2019-08-07,Ahmedabad,207
2019-08-07,Bhopal,86
2019-08-07,"Delhi NCR",1617
2019-08-07,Hyderabad,7
2019-08-07,Kanpur,73
2019-08-07,Kochi,11
2019-08-07,Mumbai,481
2019-08-07,Nagpur,555
2019-08-08,Ahmedabad,565
2019-08-08,Bhopal,131
2019-08-08,"Delhi NCR",6751
2019-08-08,Hyderabad,13
2019-08-08,Kochi,298
2019-08-08,Mumbai,838
2019-08-08,Nagpur,682
2019-08-08,Patna,3
2019-08-09,Ahmedabad,914
2019-08-09,Bhopal,58
2019-08-09,"Delhi NCR",2404
2019-08-09,Hyderabad,738
2019-08-09,Kanpur,48
2019-08-09,Kochi,49
2019-08-09,Mumbai,838
2019-08-09,Nagpur,727
2019-08-10,Mumbai,64
2019-08-12,Ahmedabad,288
2019-08-12,Bhopal,80
2019-08-12,Chennai,21
2019-08-12,"Delhi NCR",490
2019-08-12,Mumbai,351
2019-08-12,Nagpur,103
2019-08-12,Patna,20
2019-08-12,Surat,227
2019-08-13,Ahmedabad,156
2019-08-13,Bhopal,57
2019-08-13,Chennai,670
2019-08-13,"Delhi NCR",750
2019-08-13,Hyderabad,16
2019-08-13,Kochi,592
2019-08-13,Mumbai,235
2019-08-13,Nagpur,4
2019-08-14,Ahmedabad,257
2019-08-14,Bhopal,145
2019-08-14,Chennai,6
2019-08-14,"Delhi NCR",1954
2019-08-14,Hyderabad,320
2019-08-14,Kanpur,62
2019-08-14,Kochi,1239
2019-08-14,Mumbai,113
2019-08-14,Nagpur,5
2019-08-15,"Delhi NCR",1297
2019-08-15,Kochi,38
2019-08-15,Mumbai,119
2019-08-16,Ahmedabad,386
2019-08-16,Bhopal,608
2019-08-16,"Delhi NCR",5864
2019-08-16,Hyderabad,25
2019-08-16,Kanpur,38
2019-08-16,Kochi,328
2019-08-16,Mumbai,316
2019-08-16,Nagpur,24
2019-08-16,Patna,3
2019-08-16,Surat,396
2019-08-17,Mumbai,226
2019-08-19,Ahmedabad,368
2019-08-19,Bhopal,47
2019-08-19,Chennai,40
2019-08-19,"Delhi NCR",682
2019-08-19,Hyderabad,4017
2019-08-19,Mumbai,357
2019-08-19,Nagpur,947
2019-08-20,Ahmedabad,3
2019-08-20,Bhopal,78
2019-08-20,Bhubaneshwar,391
2019-08-20,Chennai,213
2019-08-20,"Delhi NCR",1741
2019-08-20,Hyderabad,32
2019-08-20,Kochi,340
2019-08-20,Mumbai,192
2019-08-20,Nagpur,168
2019-08-21,Ahmedabad,236
2019-08-21,Bhopal,154
2019-08-21,"Delhi NCR",1236
2019-08-21,Hyderabad,32
2019-08-21,Kochi,90
2019-08-21,Mumbai,247
2019-08-21,Nagpur,490
2019-08-22,Ahmedabad,313
2019-08-22,Bhopal,169
2019-08-22,"Delhi NCR",826
2019-08-22,Hyderabad,8
2019-08-22,Kanpur,80
2019-08-22,Kochi,118
2019-08-22,Mumbai,251
2019-08-22,Nagpur,268
2019-08-22,Patna,20
2019-08-23,Ahmedabad,353
2019-08-23,Bhopal,155
2019-08-23,"Delhi NCR",1783
2019-08-23,Hyderabad,123
2019-08-23,Kanpur,163
2019-08-23,Kochi,59
2019-08-23,Mumbai,293
2019-08-23,Nagpur,814
2019-08-24,Mumbai,162
2019-08-26,Ahmedabad,312
2019-08-26,Bhopal,37
2019-08-26,"Delhi NCR",752
2019-08-26,Hyderabad,20
2019-08-26,Kanpur,3
2019-08-26,Mumbai,19
2019-08-26,Nagpur,2632
2019-08-27,Ahmedabad,81
2019-08-27,Bhopal,150
2019-08-27,Chennai,107
2019-08-27,"Delhi NCR",414
2019-08-27,Hyderabad,34
2019-08-27,Kochi,288
2019-08-27,Mumbai,346
2019-08-27,Nagpur,56
2019-08-27,Patna,23
2019-08-28,Ahmedabad,334
2019-08-28,Bhopal,140
2019-08-28,Chennai,40
2019-08-28,"Delhi NCR",1105
2019-08-28,Hyderabad,1
2019-08-28,Kanpur,72
2019-08-28,Kochi,28
2019-08-28,Mumbai,787
2019-08-28,Nagpur,346
2019-08-29,Ahmedabad,434
2019-08-29,Bhopal,105
2019-08-29,"Delhi NCR",1328
2019-08-29,Hyderabad,92
2019-08-29,Kanpur,25
2019-08-29,Kochi,1656
2019-08-29,Mumbai,354
2019-08-29,Nagpur,429
2019-08-30,Ahmedabad,238
2019-08-30,Bhopal,1346
2019-08-30,"Delhi NCR",1287
2019-08-30,Hyderabad,58
2019-08-30,Kanpur,19
2019-08-30,Kochi,204
2019-08-30,Lucknow,120
2019-08-30,Mumbai,231
2019-08-30,Nagpur,365
2019-09-02,Ahmedabad,134
2019-09-02,Bhopal,34
2019-09-02,"Delhi NCR",400
2019-09-02,Hyderabad,32
2019-09-02,Kochi,328
2019-09-02,Mumbai,150
2019-09-02,Nagpur,141
2019-09-03,Ahmedabad,19
2019-09-03,Bhopal,139
2019-09-03,"Delhi NCR",1431
2019-09-03,Hyderabad,179
2019-09-03,Kochi,57
2019-09-03,Mumbai,573
2019-09-03,Nagpur,281
2019-09-04,Ahmedabad,112
2019-09-04,Bhopal,103
2019-09-04,"Delhi NCR",511
2019-09-04,Hyderabad,2
2019-09-04,Kanpur,203
2019-09-04,Kochi,261
2019-09-04,Mumbai,2276
2019-09-04,Nagpur,215
2019-09-05,Ahmedabad,900
2019-09-05,Bhopal,41
2019-09-05,"Delhi NCR",1062
2019-09-05,Hyderabad,1342
2019-09-05,Kochi,22
2019-09-05,Mumbai,5712
2019-09-05,Nagpur,527
2019-09-06,Ahmedabad,386
2019-09-06,Bhopal,60
2019-09-06,"Delhi NCR",1020
2019-09-06,Hyderabad,48
2019-09-06,Kanpur,18
2019-09-06,Kochi,146
2019-09-06,Mumbai,267
2019-09-06,Nagpur,227
2019-09-09,Ahmedabad,66
2019-09-09,Bhopal,11
2019-09-09,"Delhi NCR",416
2019-09-09,Hyderabad,722
2019-09-09,Mumbai,241
2019-09-09,Nagpur,435
2019-09-09,Patna,32
2019-09-09,Surat,14
2019-09-10,Ahmedabad,103
2019-09-10,Bhopal,158
2019-09-10,"Delhi NCR",2714
2019-09-10,Hyderabad,42
2019-09-10,Kochi,135
2019-09-10,Mumbai,221
2019-09-10,Nagpur,247
2019-09-10,Patna,6
2019-09-11,Ahmedabad,189
2019-09-11,Bhopal,151
2019-09-11,Chennai,96
2019-09-11,"Delhi NCR",1738
2019-09-11,Hyderabad,21
2019-09-11,Kanpur,50
2019-09-11,Kochi,38
2019-09-11,Mumbai,137
2019-09-11,Nagpur,524
2019-09-12,Ahmedabad,469
2019-09-12,Bhopal,312
2019-09-12,"Delhi NCR",912
2019-09-12,Hyderabad,13
2019-09-12,Kanpur,8
2019-09-12,Kochi,42
2019-09-12,Mumbai,224
2019-09-12,Nagpur,424
2019-09-13,Ahmedabad,150
2019-09-13,Bhopal,107
2019-09-13,"Delhi NCR",1340
2019-09-13,Hyderabad,66
2019-09-13,Kanpur,19
2019-09-13,Kochi,371
2019-09-13,Mumbai,392
2019-09-13,Nagpur,107
2019-09-14,Ahmedabad,7
2019-09-14,Mumbai,162
2019-09-16,Ahmedabad,156
2019-09-16,Bhopal,8
2019-09-16,"Delhi NCR",688
2019-09-16,Hyderabad,107
2019-09-16,Kochi,550
2019-09-16,Mumbai,451
2019-09-16,Nagpur,314
2019-09-17,Ahmedabad,59
2019-09-17,Bhopal,60
2019-09-17,"Delhi NCR",1162
2019-09-17,Hyderabad,36
2019-09-17,Kochi,113
2019-09-17,Mumbai,327
2019-09-17,Nagpur,251
2019-09-18,Ahmedabad,198
2019-09-18,Bhopal,120
2019-09-18,"Delhi NCR",1764
2019-09-18,Hyderabad,2
2019-09-18,Kanpur,44
2019-09-18,Kochi,301
2019-09-18,Mumbai,355
2019-09-18,Nagpur,236
2019-09-19,Ahmedabad,443
2019-09-19,Bhopal,175
2019-09-19,Chennai,71
2019-09-19,"Delhi NCR",1140
2019-09-19,Hyderabad,217
2019-09-19,Kochi,19
2019-09-19,Mumbai,356
2019-09-19,Nagpur,302
2019-09-20,Ahmedabad,157
2019-09-20,Bhopal,1134
2019-09-20,"Delhi NCR",606
2019-09-20,Hyderabad,115
2019-09-20,Kanpur,14
2019-09-20,Kochi,441
2019-09-20,Mumbai,292
2019-09-20,Nagpur,228
2019-09-21,Mumbai,64
2019-09-22,Ahmedabad,6
2019-09-23,Ahmedabad,115
2019-09-23,Bhopal,1324
2019-09-23,"Delhi NCR",1666
2019-09-23,Hyderabad,5
2019-09-23,Kochi,222
2019-09-23,Mumbai,618
2019-09-23,Nagpur,345
2019-09-24,Ahmedabad,122
2019-09-24,Bhopal,44
2019-09-24,"Delhi NCR",859
2019-09-24,Hyderabad,73
2019-09-24,Kochi,26
2019-09-24,Mumbai,514
2019-09-24,Nagpur,285
2019-09-25,Ahmedabad,318
2019-09-25,Bhopal,136
2019-09-25,"Delhi NCR",953
2019-09-25,Kanpur,50
2019-09-25,Kochi,1897
2019-09-25,Lucknow,20
2019-09-25,Mumbai,120
2019-09-25,Nagpur,628
2019-09-26,Ahmedabad,382
2019-09-26,Bhopal,92
2019-09-26,"Delhi NCR",611
2019-09-26,Hyderabad,40
2019-09-26,Kanpur,12
2019-09-26,Kochi,177
2019-09-26,Mumbai,650
2019-09-26,Nagpur,238
2019-09-27,Ahmedabad,203
2019-09-27,Bhopal,47
2019-09-27,Bhubaneshwar,212
2019-09-27,"Delhi NCR",2372
2019-09-27,Hyderabad,836
2019-09-27,Kanpur,16
2019-09-27,Kochi,267
2019-09-27,Mumbai,234
2019-09-27,Nagpur,885
2019-09-27,Surat,333
2019-09-30,Ahmedabad,70
2019-09-30,Bhopal,239
2019-09-30,"Delhi NCR",1995
2019-09-30,Hyderabad,37
2019-09-30,Kochi,6703
2019-09-30,Mumbai,353
2019-09-30,Nagpur,187
2019-09-30,Patna,40
2019-10-01,Ahmedabad,77
2019-10-01,Bhopal,55
2019-10-01,"Delhi NCR",1328
2019-10-01,Hyderabad,222
2019-10-01,Kochi,605
2019-10-01,Mumbai,917
2019-10-01,Nagpur,581
2019-10-02,Ahmedabad,129
2019-10-02,Bhopal,108
2019-10-02,"Delhi NCR",1086
2019-10-02,Kanpur,5
2019-10-02,Kochi,1061
2019-10-02,Mumbai,151
2019-10-02,Nagpur,590
2019-10-03,Ahmedabad,301
2019-10-03,Bhopal,96
2019-10-03,Hyderabad,269
2019-10-03,Kochi,456
2019-10-03,Mumbai,323
2019-10-03,Nagpur,233
2019-10-04,Ahmedabad,408
2019-10-04,Bhopal,82
2019-10-04,Chennai,65
2019-10-04,"Delhi NCR",983
2019-10-04,Hyderabad,12
2019-10-04,Kanpur,16
2019-10-04,Kochi,65
2019-10-04,Mumbai,334
2019-10-04,Nagpur,1107
2019-10-05,Ahmedabad,4
2019-10-05,Bhopal,30
2019-10-05,Nagpur,50
2019-10-07,Ahmedabad,427
2019-10-07,Bhopal,23
2019-10-07,"Delhi NCR",657
2019-10-07,Hyderabad,9
2019-10-07,Kochi,1
2019-10-07,Mumbai,73
2019-10-07,Nagpur,320
2019-10-08,Ahmedabad,53
2019-10-08,Bhopal,232
2019-10-08,"Delhi NCR",527
2019-10-08,Hyderabad,2
2019-10-08,Kochi,87
2019-10-08,Mumbai,185
2019-10-08,Nagpur,80
2019-10-08,Patna,20
2019-10-08,Surat,278
2019-10-09,Ahmedabad,138
2019-10-09,Bhopal,77
2019-10-09,"Delhi NCR",1659
2019-10-09,Hyderabad,2
2019-10-09,Kanpur,51
2019-10-09,Kochi,130
2019-10-09,Mumbai,336
2019-10-09,Nagpur,774
2019-10-10,Ahmedabad,235
2019-10-10,Bhopal,137
2019-10-10,Chennai,147
2019-10-10,"Delhi NCR",1114
2019-10-10,Hyderabad,38
2019-10-10,Kanpur,12
2019-10-10,Kochi,171
2019-10-10,Mumbai,128
2019-10-10,Nagpur,231
2019-10-11,Ahmedabad,161
2019-10-11,Bhopal,160
2019-10-11,Chennai,850
2019-10-11,"Delhi NCR",924
2019-10-11,Hyderabad,55
2019-10-11,Kanpur,29
2019-10-11,Kochi,40
2019-10-11,Mumbai,117
2019-10-11,Nagpur,249
2019-10-12,Nagpur,19
2019-10-13,Mumbai,40
2019-10-14,Ahmedabad,135
2019-10-14,Bhopal,224
2019-10-14,"Delhi NCR",809
2019-10-14,Hyderabad,1
2019-10-14,Kochi,122
2019-10-14,Mumbai,12
2019-10-14,Nagpur,118
2019-10-15,Ahmedabad,92
2019-10-15,Bhopal,232
2019-10-15,"Delhi NCR",1935
2019-10-15,Hyderabad,5
2019-10-15,Kochi,467
2019-10-15,Mumbai,518
2019-10-15,Nagpur,66
2019-10-16,Ahmedabad,285
2019-10-16,Bhopal,71
2019-10-16,"Delhi NCR",798
2019-10-16,Hyderabad,11
2019-10-16,Kanpur,21
2019-10-16,Kochi,19
2019-10-16,Mumbai,447
2019-10-16,Nagpur,335
2019-10-17,Ahmedabad,309
2019-10-17,Bhopal,231
2019-10-17,"Delhi NCR",827
2019-10-17,Hyderabad,30
2019-10-17,Kochi,140
2019-10-17,Mumbai,5424
2019-10-17,Nagpur,172
2019-10-17,Patna,8
2019-10-18,Ahmedabad,110
2019-10-18,Bhopal,389
2019-10-18,Chennai,137
2019-10-18,"Delhi NCR",2352
2019-10-18,Hyderabad,4062
2019-10-18,Kanpur,25
2019-10-18,Kochi,90
2019-10-18,Mumbai,1065
2019-10-18,Nagpur,175
2019-10-19,Mumbai,64
2019-10-21,Ahmedabad,272
2019-10-21,Bhopal,68
2019-10-21,Chennai,312
2019-10-21,"Delhi NCR",598
2019-10-21,Hyderabad,121
2019-10-21,Kochi,117
2019-10-21,Lucknow,140
2019-10-21,Mumbai,784
2019-10-21,Nagpur,121
2019-10-22,Ahmedabad,106
2019-10-22,Bhopal,50
2019-10-22,"Delhi NCR",886
2019-10-22,Hyderabad,3
2019-10-22,Kochi,119
2019-10-22,Mumbai,405
2019-10-22,Nagpur,96
2019-10-22,Surat,6
2019-10-23,Ahmedabad,259
2019-10-23,Bhopal,171
2019-10-23,Bhubaneshwar,226
2019-10-23,"Delhi NCR",1180
2019-10-23,Kanpur,72
2019-10-23,Kochi,159
2019-10-23,Mumbai,117
2019-10-23,Nagpur,226
2019-10-24,Ahmedabad,594
2019-10-24,Bhopal,74
2019-10-24,"Delhi NCR",703
2019-10-24,Hyderabad,48
2019-10-24,Kochi,64
2019-10-24,Mumbai,1206
2019-10-24,Nagpur,328
2019-10-25,Ahmedabad,157
2019-10-25,Bhopal,38
2019-10-25,"Delhi NCR",823
2019-10-25,Hyderabad,46
2019-10-25,Kanpur,15
2019-10-25,Kochi,180
2019-10-25,Mumbai,903
2019-10-25,Nagpur,297
2019-10-28,Ahmedabad,320
2019-10-28,Bhopal,62
2019-10-28,"Delhi NCR",1268
2019-10-28,Hyderabad,1082
2019-10-28,Kochi,24
2019-10-28,Mumbai,87
2019-10-28,Nagpur,441
2019-10-29,Ahmedabad,41
2019-10-29,Bhopal,803
2019-10-29,"Delhi NCR",2211
2019-10-29,Hyderabad,18
2019-10-29,Kochi,853
2019-10-29,Mumbai,474
2019-10-29,Nagpur,244
2019-10-30,Ahmedabad,216
2019-10-30,Bhopal,92
2019-10-30,Chennai,272
2019-10-30,"Delhi NCR",1522
2019-10-30,Hyderabad,33
2019-10-30,Kanpur,61
2019-10-30,Kochi,1398
2019-10-30,Mumbai,77
2019-10-30,Nagpur,276
2019-10-30,Patna,1
2019-10-31,Ahmedabad,277
2019-10-31,Bhopal,62
2019-10-31,Chennai,84
2019-10-31,"Delhi NCR",474
2019-10-31,Hyderabad,90
2019-10-31,Kanpur,19
2019-10-31,Kochi,77
2019-10-31,Mumbai,147
